"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"SARNP",NA,NA,NA,NA,NA
"ZC3H11A",NA,NA,NA,NA,NA
"OBFC1",NA,NA,NA,NA,NA
"PHF5A",NA,NA,NA,NA,NA
"PTPRO",NA,NA,NA,NA,NA
"CD3E",NA,NA,NA,NA,NA
"CTLA4",NA,NA,NA,NA,NA
"HOMER1",NA,NA,NA,NA,NA
"IMPDH1",NA,NA,NA,NA,NA
"RNGTT",NA,NA,NA,NA,NA
"AGPAT5",NA,NA,NA,NA,NA
"MED26",NA,NA,NA,NA,NA
"GTPBP4",NA,NA,NA,NA,NA
"SATB2",NA,NA,NA,NA,NA
"L3MBTL3",NA,NA,NA,NA,NA
"THAP4",NA,NA,NA,NA,NA
"RBM3",NA,NA,NA,NA,NA
"SNRNP40",NA,NA,NA,NA,NA
"AMACR",NA,NA,NA,NA,NA
"PJA2",NA,NA,NA,NA,NA
"SLMAP",NA,NA,NA,NA,NA
"EIF2B4",NA,NA,NA,NA,NA
"PSMB8",NA,NA,NA,NA,NA
"MRPL11",NA,NA,NA,NA,NA
"MYLK2",NA,NA,NA,NA,NA
"OLFM4",NA,NA,NA,NA,NA
"KRT6C",NA,NA,NA,NA,NA
"ECM1",NA,NA,NA,NA,NA
"PPL",NA,NA,NA,NA,NA
"SFSWAP",NA,NA,NA,NA,NA
"LIN28A",NA,NA,NA,NA,NA
"GAN",NA,NA,NA,NA,NA
"SLC35E1",NA,NA,NA,NA,NA
"EIF4EBP1",NA,NA,NA,NA,NA
